,Date,Season,Team,상대팀,R,H,E,B,AB,HIT,RBI,AVG
1316,2019-09-01,2019,삼성,두산,3.8,7.8,0.8,2.2,31,7.8,3.8,0.26940000000000003
1317,2019-09-01,2019,두산,삼성,3.4,7.2,0.4,3.8,32,7.2,3.4,0.2676
1318,2019-09-01,2019,LG,SK,3.8,9.2,0.8,2.6,37,9.2,3.6,0.269
1319,2019-09-01,2019,SK,LG,3.4,9.2,1.0,3.6,33,9.2,3.2,0.262
1320,2019-09-01,2019,키움,NC,6.2,9.6,0.0,5.2,33,9.6,6.2,0.27380000000000004
1321,2019-09-01,2019,NC,키움,1.4,7.0,0.8,2.8,32,7.0,1.2,0.2596
1322,2019-09-01,2019,롯데,KIA,3.8,9.4,0.8,3.6,35,9.4,3.8,0.26660000000000006
1323,2019-09-01,2019,KIA,롯데,3.6,9.0,0.4,3.6,32,9.0,3.4,0.2744
1324,2019-09-01,2019,KT,한화,5.0,10.4,0.4,3.8,34,10.4,4.8,0.27859999999999996
1325,2019-09-01,2019,한화,KT,3.6,8.2,0.2,3.8,32,8.2,3.4,0.273
1326,2019-09-03,2019,키움,두산,3.6,7.4,1.0,2.4,36,7.4,3.6,0.2678
1327,2019-09-03,2019,두산,키움,2.2,7.6,0.8,2.8,33,7.6,1.8,0.2646
1328,2019-09-03,2019,NC,SK,4.2,9.6,1.2,2.8,31,9.6,4.0,0.2674
1329,2019-09-03,2019,SK,NC,6.0,9.6,0.2,5.2,35,9.6,6.0,0.2754
1330,2019-09-03,2019,삼성,롯데,4.0,10.0,0.4,3.4,35,10.0,3.8,0.2742
1331,2019-09-03,2019,롯데,삼성,4.0,7.6,0.2,4.4,32,7.6,4.0,0.27
1332,2019-09-03,2019,LG,KT,4.0,9.0,0.4,3.4,32,9.0,4.0,0.26820000000000005
1333,2019-09-03,2019,KT,LG,3.8,8.8,1.0,4.2,29,8.8,3.4,0.2598
1334,2019-09-03,2019,KIA,한화,4.6,9.8,0.4,4.6,36,9.8,4.2,0.27880000000000005
1335,2019-09-03,2019,한화,KIA,2.2,8.4,0.6,3.0,34,8.4,2.2,0.26539999999999997
1336,2019-09-04,2019,삼성,롯데,4.4,10.0,0.6,3.8,40,10.0,4.0,0.27240000000000003
1337,2019-09-04,2019,롯데,삼성,3.8,7.2,0.4,3.8,36,7.2,3.6,0.2678
1338,2019-09-04,2019,KIA,한화,2.8,8.4,1.0,5.0,32,8.4,2.4,0.275
1339,2019-09-04,2019,한화,KIA,3.0,8.8,0.6,2.8,31,8.8,2.4,0.264
1340,2019-09-05,2019,한화,NC,6.0,10.6,0.2,4.6,33,10.6,5.8,0.27359999999999995
1341,2019-09-05,2019,NC,한화,2.8,8.8,1.0,4.6,28,8.8,2.4,0.2712
1342,2019-09-05,2019,삼성,키움,2.2,7.6,0.4,2.4,33,7.6,1.6,0.269
1343,2019-09-05,2019,키움,삼성,3.0,6.8,0.6,3.4,29,6.8,2.8,0.26539999999999997
1344,2019-09-06,2019,롯데,LG,3.6,8.4,0.8,4.0,33,8.4,3.2,0.26380000000000003
1345,2019-09-06,2019,LG,롯데,5.2,10.8,1.0,4.0,32,10.8,5.0,0.26739999999999997
1346,2019-09-06,2019,KIA,KT,4.6,8.8,0.4,4.2,35,8.8,4.4,0.26620000000000005
1347,2019-09-06,2019,KT,KIA,2.2,7.8,0.6,2.6,35,7.8,1.6,0.2592
1348,2019-09-06,2019,삼성,키움,3.0,8.6,0.4,3.0,33,8.6,2.4,0.2698
1349,2019-09-06,2019,키움,삼성,2.6,6.4,0.8,3.8,33,6.4,2.4,0.2692
1350,2019-09-06,2019,한화,NC,6.0,10.6,0.2,4.8,34,10.6,5.8,0.2712
1351,2019-09-06,2019,NC,한화,2.8,8.8,0.8,3.6,29,8.8,2.4,0.2732
1352,2019-09-07,2019,NC,삼성,2.8,7.2,0.8,3.4,34,7.2,2.6,0.2706
1353,2019-09-07,2019,삼성,NC,4.4,9.2,0.2,4.4,30,9.2,4.2,0.2688
1354,2019-09-07,2019,키움,KIA,2.8,8.2,0.4,2.2,37,8.2,2.2,0.259
1355,2019-09-07,2019,KIA,키움,2.8,9.2,0.4,2.8,34,9.2,2.4,0.27080000000000004
1356,2019-09-07,2019,롯데,한화,2.4,7.6,1.0,3.6,35,7.6,2.2,0.273
1357,2019-09-07,2019,한화,롯데,5.2,10.4,1.2,4.0,35,10.4,5.0,0.264
1358,2019-09-08,2019,두산,LG,3.2,7.6,0.8,3.6,30,7.6,2.6,0.2632
1359,2019-09-08,2019,LG,두산,4.2,8.8,1.0,2.4,32,8.8,4.2,0.2718
1360,2019-09-08,2019,NC,삼성,3.6,7.8,0.8,3.2,38,7.8,3.4,0.27080000000000004
1361,2019-09-08,2019,삼성,NC,3.0,8.2,0.2,3.0,36,8.2,2.8,0.2634
1362,2019-09-08,2019,SK,KT,3.4,8.8,0.6,3.4,28,8.8,3.2,0.2638
1363,2019-09-08,2019,KT,SK,3.6,8.6,1.2,2.6,29,8.6,3.6,0.2674
1364,2019-09-08,2019,키움,KIA,3.8,9.4,0.2,3.2,45,9.4,3.2,0.265
1365,2019-09-08,2019,KIA,키움,2.8,8.6,0.4,2.0,35,8.6,2.2,0.26820000000000005
1366,2019-09-08,2019,롯데,한화,2.4,7.6,1.2,2.8,40,7.6,2.4,0.26820000000000005
1367,2019-09-08,2019,한화,롯데,5.4,11.4,1.0,3.4,30,11.4,5.2,0.2616
1368,2019-09-10,2019,KIA,롯데,4.6,9.4,1.4,3.8,34,9.4,4.4,0.25880000000000003
1369,2019-09-10,2019,롯데,KIA,6.0,10.8,0.4,4.6,36,10.8,5.2,0.271
1370,2019-09-10,2019,KT,삼성,3.6,8.8,0.6,3.4,33,8.8,3.6,0.27540000000000003
1371,2019-09-10,2019,삼성,KT,2.8,7.8,0.6,3.4,28,7.8,2.6,0.2616
1372,2019-09-10,2019,LG,한화,3.6,8.2,0.4,3.4,36,8.2,3.6,0.2656
1373,2019-09-10,2019,한화,LG,3.2,8.0,1.0,3.4,36,8.0,2.8,0.2676
1374,2019-09-11,2019,NC,두산,2.4,7.2,1.0,2.2,33,7.2,2.4,0.2698
1375,2019-09-11,2019,두산,NC,4.4,9.0,0.2,3.2,29,9.0,4.2,0.2584
1376,2019-09-11,2019,키움,SK,3.6,8.8,0.8,1.8,36,8.8,3.6,0.27060000000000006
1377,2019-09-11,2019,SK,키움,2.6,8.2,1.4,2.4,30,8.2,2.2,0.2656
1378,2019-09-11,2019,KIA,롯데,4.4,9.6,2.0,3.6,35,9.6,4.4,0.26020000000000004
1379,2019-09-11,2019,롯데,KIA,6.6,11.6,0.6,4.6,30,11.6,6.4,0.2712
1380,2019-09-11,2019,KT,삼성,4.0,8.4,0.6,3.0,39,8.4,4.0,0.2798
1381,2019-09-11,2019,삼성,KT,3.2,6.8,0.6,3.4,35,6.8,3.0,0.26260000000000006
1382,2019-09-11,2019,LG,한화,4.4,8.8,0.6,3.6,36,8.8,4.4,0.266
1383,2019-09-11,2019,한화,LG,2.8,7.2,0.8,3.6,35,7.2,2.4,0.265
1384,2019-09-12,2019,KIA,두산,3.0,8.0,1.0,1.8,32,8.0,3.0,0.26980000000000004
1385,2019-09-12,2019,두산,KIA,6.6,11.2,0.6,4.4,33,11.2,6.4,0.2712
1386,2019-09-12,2019,SK,롯데,3.6,9.0,1.8,3.6,31,9.0,3.6,0.26139999999999997
1387,2019-09-12,2019,롯데,SK,4.4,10.2,0.8,2.0,30,10.2,4.4,0.2758
1388,2019-09-12,2019,NC,KT,4.2,7.0,0.4,4.0,39,7.0,3.8,0.26380000000000003
1389,2019-09-12,2019,KT,NC,2.8,6.8,0.2,2.8,38,6.8,2.8,0.25999999999999995
1390,2019-09-12,2019,LG,키움,2.6,7.8,1.6,2.4,28,7.8,2.4,0.2634
1391,2019-09-12,2019,키움,LG,2.8,8.0,1.0,4.0,28,8.0,2.6,0.26260000000000006
1392,2019-09-13,2019,KIA,두산,2.4,7.0,1.0,1.8,31,7.0,2.4,0.27080000000000004
1393,2019-09-13,2019,두산,KIA,6.6,11.2,0.8,3.8,32,11.2,6.4,0.27080000000000004
1394,2019-09-13,2019,SK,롯데,3.0,8.0,1.4,3.6,27,8.0,3.0,0.26060000000000005
1395,2019-09-13,2019,롯데,SK,3.4,8.2,0.8,2.0,28,8.2,3.4,0.27280000000000004
1396,2019-09-13,2019,한화,삼성,5.6,10.4,0.8,3.2,40,10.4,5.4,0.2784000000000001
1397,2019-09-13,2019,삼성,한화,5.4,10.0,0.6,3.6,32,10.0,5.4,0.2642
1398,2019-09-13,2019,NC,KT,4.6,8.4,0.4,3.4,33,8.4,4.4,0.26580000000000004
1399,2019-09-13,2019,KT,NC,3.0,8.0,0.2,2.8,35,8.0,3.0,0.26480000000000004
1400,2019-09-13,2019,LG,키움,2.2,6.8,1.4,2.6,35,6.8,2.0,0.265
1401,2019-09-13,2019,키움,LG,3.4,8.6,1.0,4.8,33,8.6,3.0,0.26439999999999997
1402,2019-09-14,2019,KIA,LG,3.2,9.0,0.8,5.0,31,9.0,3.0,0.2706
1403,2019-09-14,2019,LG,KIA,6.4,10.4,0.8,2.6,34,10.4,6.0,0.2688
1404,2019-09-14,2019,두산,SK,2.4,7.4,0.4,1.8,38,7.4,2.4,0.26959999999999995
1405,2019-09-14,2019,SK,두산,2.6,7.2,1.4,1.4,41,7.2,2.6,0.27199999999999996
1406,2019-09-14,2019,삼성,NC,3.4,8.4,0.2,3.4,32,8.4,3.4,0.26960000000000006
1407,2019-09-14,2019,NC,삼성,5.4,10.2,0.8,3.0,36,10.2,4.8,0.27240000000000003
1408,2019-09-14,2019,키움,KT,5.2,8.6,0.0,3.0,32,8.6,5.0,0.26820000000000005
1409,2019-09-14,2019,KT,키움,2.8,7.2,1.4,2.8,30,7.2,2.6,0.26639999999999997
1410,2019-09-14,2019,롯데,한화,5.4,10.2,1.0,4.0,33,10.2,5.4,0.26080000000000003
1411,2019-09-14,2019,한화,롯데,2.0,5.8,1.4,4.0,35,5.8,2.0,0.26239999999999997
1412,2019-09-15,2019,두산,LG,3.4,8.6,0.8,4.6,37,8.6,3.2,0.2682
1413,2019-09-15,2019,LG,두산,3.0,9.0,1.4,1.6,36,9.0,2.6,0.26800000000000007
1414,2019-09-15,2019,KT,SK,3.4,8.8,0.2,2.4,35,8.8,3.4,0.2692
1415,2019-09-15,2019,SK,KT,5.6,9.2,0.4,2.8,37,9.2,5.4,0.27180000000000004
1416,2019-09-15,2019,삼성,NC,3.2,8.2,0.4,3.2,32,8.2,3.2,0.26959999999999995
1417,2019-09-15,2019,NC,삼성,5.2,10.6,1.0,3.2,29,10.6,4.6,0.2726
1418,2019-09-15,2019,롯데,한화,5.6,9.6,1.0,4.2,35,9.6,5.6,0.2606
1419,2019-09-15,2019,한화,롯데,3.0,7.6,1.0,4.0,33,7.6,3.0,0.26280000000000003
1420,2019-09-16,2019,키움,두산,4.6,10.6,1.6,1.6,37,10.6,4.2,0.26820000000000005
1421,2019-09-16,2019,두산,키움,2.8,6.8,1.4,3.6,33,6.8,2.8,0.2686
1422,2019-09-16,2019,한화,삼성,5.6,10.2,1.0,3.0,37,10.2,5.0,0.273
1423,2019-09-16,2019,삼성,한화,4.6,9.0,1.2,3.2,29,9.0,4.6,0.2604
1424,2019-09-16,2019,LG,KT,6.2,10.0,0.6,3.0,39,10.0,6.0,0.273
1425,2019-09-16,2019,KT,LG,3.8,8.6,0.6,4.8,34,8.6,3.4,0.2728
1426,2019-09-17,2019,NC,KIA,5.2,9.4,0.8,1.4,30,9.4,5.0,0.2654
1427,2019-09-17,2019,KIA,NC,1.6,7.0,0.2,2.8,28,7.0,1.6,0.2694
1428,2019-09-17,2019,키움,한화,3.8,8.2,1.2,3.0,30,8.2,3.8,0.2584
1429,2019-09-17,2019,한화,키움,2.8,6.4,0.6,3.6,30,6.4,2.6,0.2704
1430,2019-09-18,2019,NC,SK,4.0,9.4,0.4,3.4,33,9.4,4.0,0.2692
1431,2019-09-18,2019,SK,NC,2.2,7.8,0.4,3.8,30,7.8,2.2,0.2672
1432,2019-09-18,2019,롯데,KIA,4.0,7.4,0.8,1.0,35,7.4,3.8,0.27
1433,2019-09-18,2019,KIA,롯데,2.4,7.2,0.2,4.0,34,7.2,2.4,0.2606
1434,2019-09-18,2019,LG,삼성,7.4,11.2,0.6,5.0,30,11.2,6.4,0.2688
1435,2019-09-18,2019,삼성,LG,2.4,7.4,0.4,3.4,37,7.4,1.8,0.2774
1436,2019-09-19,2019,KIA,삼성,6.6,9.4,1.0,4.4,36,9.4,5.8,0.26720000000000005
1437,2019-09-19,2019,삼성,KIA,5.0,8.8,0.8,2.2,38,8.8,4.8,0.26980000000000004
1438,2019-09-19,2019,LG,NC,1.4,6.2,0.4,3.8,37,6.2,1.4,0.26460000000000006
1439,2019-09-19,2019,NC,LG,2.4,7.8,0.4,2.8,27,7.8,1.6,0.27199999999999996
1440,2019-09-19,2019,두산,SK,4.4,8.8,0.4,3.8,37,8.8,4.2,0.2676
1441,2019-09-19,2019,SK,두산,5.0,11.0,1.8,1.6,35,11.0,4.4,0.2696
1442,2019-09-19,2019,두산,SK,5.4,9.8,0.4,4.8,33,9.8,5.2,0.2718
1443,2019-09-19,2019,SK,두산,5.8,12.2,2.0,2.0,30,12.2,5.2,0.2694
1444,2019-09-20,2019,KIA,두산,6.0,11.6,1.4,2.0,32,11.6,5.4,0.269
1445,2019-09-20,2019,두산,KIA,6.4,9.4,0.6,3.2,34,9.4,6.2,0.26660000000000006
1446,2019-09-20,2019,키움,SK,6.6,10.8,0.4,5.6,33,10.8,6.4,0.27620000000000006
1447,2019-09-20,2019,SK,키움,2.6,6.6,0.4,2.8,34,6.6,2.4,0.2684
1448,2019-09-20,2019,KT,롯데,2.8,7.6,0.4,3.2,35,7.6,2.8,0.2602
1449,2019-09-20,2019,롯데,KT,4.8,10.6,0.8,2.2,29,10.6,4.8,0.275
1450,2019-09-20,2019,삼성,한화,2.8,6.8,1.4,3.0,33,6.8,2.8,0.26139999999999997
1451,2019-09-20,2019,한화,삼성,6.0,9.6,1.2,4.2,28,9.6,5.6,0.2694
1452,2019-09-21,2019,KIA,두산,5.0,9.4,1.4,1.6,36,9.4,4.8,0.26880000000000004
1453,2019-09-21,2019,두산,KIA,6.4,9.4,0.6,3.2,34,9.4,6.0,0.26660000000000006
1454,2019-09-21,2019,삼성,KT,3.4,9.0,0.8,1.6,32,9.0,3.4,0.27
1455,2019-09-21,2019,KT,삼성,5.6,8.0,1.0,4.4,35,8.0,5.0,0.2646
1456,2019-09-22,2019,LG,두산,3.6,7.8,1.2,1.4,41,7.8,3.2,0.26780000000000004
1457,2019-09-22,2019,두산,LG,3.2,7.4,0.4,3.4,39,7.4,2.4,0.2704000000000001
1458,2019-09-23,2019,한화,LG,3.4,8.2,0.4,4.4,39,8.2,2.6,0.27280000000000004
1459,2019-09-23,2019,LG,한화,2.6,6.6,0.8,2.8,32,6.6,2.6,0.2612
1460,2019-09-23,2019,NC,롯데,3.8,8.6,0.4,3.4,32,8.6,3.8,0.2626
1461,2019-09-23,2019,롯데,NC,1.6,6.6,0.6,3.8,32,6.6,1.6,0.263
1462,2019-09-23,2019,KIA,KT,3.6,8.0,0.8,2.8,33,8.0,3.6,0.266
1463,2019-09-23,2019,KT,KIA,6.0,9.6,0.8,3.8,32,9.6,5.4,0.2682
1464,2019-09-24,2019,삼성,LG,4.4,9.0,0.4,4.8,36,9.0,3.8,0.2686
1465,2019-09-24,2019,LG,삼성,5.0,8.4,1.6,4.2,34,8.4,4.4,0.264
1466,2019-09-24,2019,두산,NC,1.6,7.2,0.4,4.8,50,7.2,1.6,0.26180000000000003
1467,2019-09-24,2019,NC,두산,3.6,7.8,1.0,1.4,50,7.8,3.4,0.26480000000000004
1468,2019-09-24,2019,SK,KT,3.4,8.2,0.4,2.4,34,8.2,3.4,0.262
1469,2019-09-24,2019,KT,SK,6.4,10.0,0.4,5.4,34,10.0,6.2,0.27759999999999996
1470,2019-09-24,2019,키움,KIA,6.0,11.2,0.8,4.0,34,11.2,5.4,0.26800000000000007
1471,2019-09-24,2019,KIA,키움,2.4,7.4,0.2,2.4,34,7.4,2.2,0.2674
1472,2019-09-25,2019,삼성,SK,6.2,10.6,0.4,4.2,29,10.6,5.8,0.2778
1473,2019-09-25,2019,SK,삼성,3.2,7.8,2.0,2.8,29,7.8,3.0,0.26680000000000004
1474,2019-09-25,2019,두산,롯데,5.0,9.6,0.4,3.2,38,9.6,5.0,0.26539999999999997
1475,2019-09-25,2019,롯데,두산,4.2,8.8,0.8,1.6,32,8.8,4.0,0.2674
1476,2019-09-25,2019,한화,NC,2.8,9.0,0.6,4.6,35,9.0,2.8,0.2652
1477,2019-09-25,2019,NC,한화,2.4,6.8,0.6,3.0,36,6.8,2.4,0.2644
1478,2019-09-26,2019,KIA,롯데,5.4,9.8,0.4,3.0,31,9.8,5.4,0.26980000000000004
1479,2019-09-26,2019,롯데,KIA,5.0,10.8,0.8,3.0,31,10.8,4.4,0.274
1480,2019-09-26,2019,두산,삼성,2.6,8.2,1.2,2.6,41,8.2,2.4,0.26539999999999997
1481,2019-09-26,2019,삼성,두산,3.6,9.0,0.6,2.0,29,9.0,3.4,0.2652
1482,2019-09-26,2019,한화,NC,2.8,10.0,1.0,3.4,38,10.0,2.8,0.2636
1483,2019-09-26,2019,NC,한화,1.4,6.6,0.6,3.2,38,6.6,1.2,0.2692
1484,2019-09-26,2019,LG,KT,2.8,8.0,0.4,2.4,36,8.0,2.4,0.26159999999999994
1485,2019-09-26,2019,KT,LG,4.8,9.2,0.6,4.4,33,9.2,4.4,0.26480000000000004
1486,2019-09-27,2019,NC,LG,4.8,9.0,0.6,4.2,32,9.0,4.8,0.2686
1487,2019-09-27,2019,LG,NC,3.6,11.6,1.2,4.0,31,11.6,3.6,0.2622
1488,2019-09-27,2019,SK,삼성,4.4,8.8,1.0,3.4,31,8.8,4.2,0.2678
1489,2019-09-27,2019,삼성,SK,5.0,9.8,0.4,4.0,30,9.8,4.8,0.27359999999999995
1490,2019-09-28,2019,한화,두산,3.2,8.4,0.4,2.0,42,8.4,3.0,0.2638
1491,2019-09-28,2019,두산,한화,1.6,8.0,0.6,3.0,39,8.0,1.4,0.2732
1492,2019-09-28,2019,SK,삼성,4.2,9.4,1.0,3.6,41,9.4,4.2,0.2692
1493,2019-09-28,2019,삼성,SK,3.8,8.4,0.4,3.0,38,8.4,3.6,0.2698
1494,2019-09-28,2019,NC,KT,2.8,7.2,0.2,3.0,36,7.2,2.4,0.26139999999999997
1495,2019-09-28,2019,KT,NC,3.0,10.8,1.0,3.0,31,10.8,3.0,0.2622
1496,2019-09-28,2019,LG,KIA,2.8,8.8,1.0,2.4,29,8.8,2.2,0.27240000000000003
1497,2019-09-28,2019,KIA,LG,4.4,9.4,0.6,4.6,36,9.4,4.4,0.2686
1498,2019-09-29,2019,두산,LG,5.2,10.0,0.4,4.4,28,10.0,5.2,0.26620000000000005
1499,2019-09-29,2019,LG,두산,3.8,9.4,0.4,1.8,31,9.4,3.8,0.2624000000000001
1500,2019-09-29,2019,키움,롯데,5.8,8.8,0.4,3.4,32,8.8,5.8,0.27140000000000003
1501,2019-09-29,2019,롯데,키움,2.6,7.8,0.4,2.4,34,7.8,2.4,0.26680000000000004
1502,2019-09-29,2019,삼성,KT,3.2,8.2,0.2,3.6,33,8.2,2.8,0.2662
1503,2019-09-29,2019,KT,삼성,5.0,10.0,0.8,4.2,32,10.0,5.0,0.26660000000000006
1504,2019-09-29,2019,SK,한화,3.0,10.0,0.4,4.0,25,10.0,2.8,0.27220000000000005
1505,2019-09-29,2019,한화,SK,4.2,8.6,0.6,3.6,28,8.6,4.0,0.26599999999999996
1506,2019-09-30,2019,롯데,LG,4.0,8.0,0.4,4.2,29,8.0,3.8,0.27060000000000006
1507,2019-09-30,2019,LG,롯데,5.4,7.6,0.0,4.0,27,7.6,5.4,0.275
1508,2019-09-30,2019,SK,한화,2.8,9.0,0.4,4.2,33,9.0,2.6,0.27280000000000004
1509,2019-09-30,2019,한화,SK,3.2,7.4,0.4,2.6,33,7.4,3.0,0.26060000000000005
1510,2019-10-01,2019,NC,두산,2.6,8.0,0.4,1.6,43,8.0,2.6,0.262
1511,2019-10-01,2019,두산,NC,3.8,10.8,1.2,2.4,40,10.8,3.6,0.267
1512,2019-10-01,2019,키움,롯데,4.4,7.0,0.0,4.2,35,7.0,4.4,0.2732
1513,2019-10-01,2019,롯데,키움,2.2,7.8,0.6,1.8,36,7.8,2.0,0.26159999999999994
1514,2019-10-03,2019,NC,LG,3.2,7.0,0.2,4.6,33,7.0,3.0,0.269
1515,2019-10-03,2019,LG,NC,3.6,10.8,1.0,2.2,32,10.8,3.2,0.2674
1516,2019-10-06,2019,LG,키움,1.8,8.4,0.8,1.4,27,8.4,1.8,0.2566
1517,2019-10-06,2019,키움,LG,2.8,6.6,0.2,4.6,29,6.6,2.6,0.244
1518,2019-10-07,2019,LG,키움,1.6,7.6,0.8,2.2,41,7.6,1.6,0.2204
1519,2019-10-07,2019,키움,LG,2.4,6.8,0.2,3.2,37,6.8,2.2,0.25060000000000004
1520,2019-10-09,2019,키움,LG,2.0,6.2,0.2,3.0,32,6.2,1.8,0.2554
1521,2019-10-09,2019,LG,키움,2.2,8.4,1.0,2.6,28,8.4,2.2,0.21200000000000002
1522,2019-10-10,2019,키움,LG,1.8,6.6,0.4,2.6,36,6.6,1.8,0.251
1523,2019-10-10,2019,LG,키움,2.0,7.4,0.8,2.8,38,7.4,2.0,0.20299999999999999
1524,2019-10-14,2019,키움,SK,2.2,6.4,0.2,2.2,45,6.4,2.2,0.2562
1525,2019-10-14,2019,SK,키움,2.8,8.6,0.8,3.2,36,8.6,2.8,0.2036
1526,2019-10-15,2019,키움,SK,2.8,8.0,0.2,3.2,39,8.0,2.8,0.2626
1527,2019-10-15,2019,SK,키움,2.6,8.0,0.4,4.2,35,8.0,2.6,0.187
1528,2019-10-17,2019,SK,키움,4.0,9.2,0.6,3.6,36,9.2,4.0,0.2116
1529,2019-10-17,2019,키움,SK,4.4,10.0,0.2,3.6,38,10.0,4.4,0.27559999999999996
1530,2019-10-22,2019,키움,두산,2.2,8.6,1.0,1.2,36,8.6,2.0,0.2622
1531,2019-10-22,2019,두산,키움,3.4,8.2,0.6,3.2,37,8.2,3.4,0.20859999999999998
1532,2019-10-23,2019,키움,두산,3.4,9.4,1.6,1.8,32,9.4,3.2,0.26180000000000003
1533,2019-10-23,2019,두산,키움,4.0,9.4,0.8,3.4,32,9.4,3.8,0.22960000000000003
1534,2019-10-25,2019,두산,키움,4.2,8.6,0.8,3.6,35,8.6,3.8,0.23959999999999998
1535,2019-10-25,2019,키움,두산,4.4,10.4,1.6,2.4,28,10.4,4.2,0.2634
1536,2019-10-26,2019,두산,키움,5.2,9.0,0.8,3.4,42,9.0,4.8,0.262
1537,2019-10-26,2019,키움,두산,3.2,8.6,1.8,3.2,44,8.6,3.0,0.25780000000000003
1538,2020-04-21,2020,두산,LG,3.8,8.0,0.8,3.4,32,8.0,3.6,0.2532
1539,2020-04-21,2020,LG,두산,5.0,10.2,1.8,4.0,33,10.2,4.4,0.253
1540,2020-04-21,2020,키움,SK,4.6,10.2,0.4,2.6,32,10.2,4.4,0.29
1541,2020-04-21,2020,SK,키움,6.0,10.2,1.2,4.6,32,10.2,5.4,0.28159999999999996
1542,2020-04-21,2020,한화,KT,2.0,8.2,1.0,3.4,31,8.2,1.6,0.2658
1543,2020-04-21,2020,KT,한화,3.8,9.4,0.6,5.0,29,9.4,3.6,0.27140000000000003
1544,2020-04-21,2020,삼성,KIA,1.8,8.0,1.0,3.8,34,8.0,1.6,0.271
1545,2020-04-21,2020,KIA,삼성,6.0,9.6,0.4,4.0,32,9.6,5.8,0.26820000000000005
1546,2020-04-21,2020,롯데,NC,3.6,10.6,0.6,2.6,36,10.6,3.2,0.2788
1547,2020-04-21,2020,NC,롯데,3.8,7.0,0.0,4.0,31,7.0,3.6,0.2742
1548,2020-04-22,2020,키움,두산,5.0,8.8,1.4,3.8,30,8.8,4.4,0.258
1549,2020-04-22,2020,두산,키움,7.0,10.2,1.2,4.2,31,10.2,6.4,0.2904
1550,2020-04-22,2020,LG,KT,2.2,8.4,1.0,3.6,34,8.4,1.8,0.2646
1551,2020-04-22,2020,KT,LG,4.0,8.2,1.4,3.4,32,8.2,3.8,0.26039999999999996
1552,2020-04-23,2020,KIA,한화,4.2,8.8,0.4,5.0,37,8.8,4.2,0.2574
1553,2020-04-23,2020,한화,KIA,1.6,7.2,0.6,3.0,35,7.2,1.6,0.26280000000000003
1554,2020-04-23,2020,삼성,롯데,2.4,5.4,0.2,3.6,32,5.4,2.2,0.251
1555,2020-04-23,2020,롯데,삼성,6.2,9.8,0.4,4.0,35,9.8,6.0,0.25960000000000005
1556,2020-04-24,2020,SK,LG,5.8,8.0,1.4,4.0,35,8.0,5.6,0.2444
1557,2020-04-24,2020,LG,SK,5.2,11.0,0.4,3.6,37,11.0,4.8,0.2764
1558,2020-04-24,2020,NC,롯데,2.8,6.2,0.4,4.2,31,6.2,2.6,0.24380000000000002
1559,2020-04-24,2020,롯데,NC,4.4,10.0,0.4,2.8,32,10.0,4.0,0.28300000000000003
1560,2020-04-25,2020,한화,삼성,4.6,8.6,0.4,3.8,30,8.6,4.4,0.255
1561,2020-04-25,2020,삼성,한화,5.0,8.4,0.4,5.0,31,8.4,5.0,0.254
1562,2020-04-25,2020,KT,두산,3.8,7.6,1.0,3.0,33,7.6,3.2,0.23700000000000002
1563,2020-04-25,2020,두산,KT,2.2,8.8,1.0,4.4,38,8.8,2.2,0.2718
1564,2020-04-25,2020,KIA,NC,6.6,10.6,0.6,4.2,34,10.6,5.8,0.2836
1565,2020-04-25,2020,NC,KIA,2.4,7.6,0.6,4.0,27,7.6,2.4,0.271
1566,2020-04-25,2020,SK,키움,6.6,9.4,1.0,4.2,35,9.4,6.2,0.26999999999999996
1567,2020-04-25,2020,키움,SK,5.4,11.0,0.4,4.6,33,11.0,5.0,0.28099999999999997
1568,2020-04-27,2020,두산,SK,6.4,10.4,0.4,5.0,34,10.4,6.0,0.2632
1569,2020-04-27,2020,SK,두산,3.0,7.0,1.0,2.6,36,7.0,2.4,0.2266
1570,2020-04-27,2020,롯데,삼성,3.8,7.8,0.8,3.2,38,7.8,3.6,0.2546
1571,2020-04-27,2020,삼성,롯데,2.6,6.4,0.4,4.2,34,6.4,2.4,0.22279999999999997
1572,2020-04-27,2020,KT,한화,4.2,7.2,0.6,4.6,31,7.2,4.2,0.24380000000000002
1573,2020-04-27,2020,한화,KT,3.0,9.4,1.0,4.4,32,9.4,3.0,0.27140000000000003
1574,2020-04-27,2020,NC,KIA,2.8,6.8,0.8,4.2,35,6.8,2.8,0.24820000000000003
1575,2020-04-27,2020,KIA,NC,5.8,10.2,0.6,4.2,30,10.2,5.2,0.27480000000000004
1576,2020-04-27,2020,LG,키움,5.8,9.4,1.0,4.0,34,9.4,5.6,0.2582
1577,2020-04-27,2020,키움,LG,5.6,7.6,1.6,4.2,32,7.6,5.4,0.2346
1578,2020-04-29,2020,KT,SK,6.2,9.6,1.0,6.8,34,9.6,5.8,0.2538
1579,2020-04-29,2020,SK,KT,3.2,8.4,1.2,4.6,31,8.4,2.8,0.26280000000000003
1580,2020-04-29,2020,KIA,삼성,4.8,7.6,0.4,4.2,34,7.6,4.2,0.25880000000000003
1581,2020-04-29,2020,삼성,KIA,3.8,7.8,0.4,4.2,32,7.8,3.6,0.23679999999999998
1582,2020-04-29,2020,롯데,NC,6.2,9.2,1.2,5.0,38,9.2,5.8,0.27040000000000003
