,Date,Season,Team,상대팀,H&A,Result,Record,선발,R,H,E,B,AB,HIT,RBI,RECh,AVG,IP,HN,PIT,AP,HITp,HR,BB,SO,RECp,ER,ERA
2121,2020-07-05,2020,삼성,LG,Home,29승 25패 0무,패,최채흥,3,11,2,1,37,11,3,3,0.265,9,45,193,35,7,1,10,4,7,7,7.00
2122,2020-07-05,2020,KIA,NC,Away,27승 23패 0무,패,브룩스,6,8,1,4,33,8,6,6,0.273,8 2/3,39,137,35,8,2,4,6,7,7,7.27
2123,2020-07-05,2020,NC,KIA,Home,36승 16패 0무,승,라이트,7,8,0,4,35,8,7,7,0.294,9,37,155,33,8,1,4,5,6,6,6.00
2124,2020-07-05,2020,키움,KT,Away,33승 21패 0무,패,이승호,5,13,0,5,38,13,5,5,0.272,8,38,153,35,14,2,2,6,10,10,11.25
2125,2020-07-05,2020,KT,키움,Home,25승 28패 0무,승,김민수,10,14,1,2,35,14,10,10,0.297,9,43,177,38,13,1,5,8,5,5,5.00
2126,2020-07-07,2020,LG,두산,Away,29승 25패 0무,패,차우찬,6,12,1,3,37,12,5,6,0.284,8,40,146,35,14,1,3,1,9,8,9.00
2127,2020-07-07,2020,두산,LG,Home,32승 22패 0무,승,이영하,9,14,0,3,35,14,9,9,0.299,9,40,150,37,12,2,3,6,6,6,6.00
2128,2020-07-07,2020,NC,SK,Away,37승 16패 0무,승,구창모,5,8,1,2,33,8,5,5,0.293,9,40,147,36,12,0,4,8,4,4,4.00
2129,2020-07-07,2020,SK,NC,Home,16승 38패 0무,패,문승원,4,12,0,4,36,12,3,4,0.243,9,36,128,33,8,0,2,9,5,5,5.00
2130,2020-07-07,2020,KT,KIA,Away,26승 28패 0무,승,배제성,8,9,1,7,34,9,5,8,0.297,9,37,141,32,5,1,5,9,2,2,2.00
2131,2020-07-07,2020,KIA,KT,Home,27승 24패 0무,패,임기영,2,5,2,5,32,5,2,2,0.271,9,42,186,34,9,1,7,8,8,6,6.00
2132,2020-07-07,2020,삼성,키움,Away,30승 25패 0무,승,뷰캐넌,13,20,0,3,43,20,11,13,0.269,9,33,144,29,6,0,3,5,2,2,2.00
2133,2020-07-07,2020,키움,삼성,Home,33승 22패 0무,패,김재웅,2,6,1,3,29,6,1,2,0.271,9,48,183,43,20,0,3,5,13,10,10.00
2134,2020-07-07,2020,롯데,한화,Away,24승 28패 0무,패,장원삼,6,14,1,8,48,14,6,6,0.271,11 1/3,51,186,43,10,2,6,7,7,5,3.97
2135,2020-07-07,2020,한화,롯데,Home,14승 40패 0무,승,장시환,7,10,0,6,43,10,7,7,0.243,12,57,232,48,14,2,8,9,6,6,4.50
2136,2020-07-08,2020,LG,두산,Away,30승 25패 0무,승,켈리,8,11,0,6,35,11,8,8,0.284,9,43,155,41,15,0,2,9,5,5,5.00
2137,2020-07-08,2020,두산,LG,Home,32승 23패 0무,패,박종기,5,15,0,2,41,15,5,5,0.301,9,42,159,35,11,2,6,4,8,8,8.00
2138,2020-07-08,2020,NC,SK,Away,37승 17패 0무,패,이재학,2,7,1,1,34,7,1,2,0.291,8,34,124,30,7,2,3,5,3,3,3.38
2139,2020-07-08,2020,SK,NC,Home,17승 38패 0무,승,이건욱,3,7,2,3,30,7,3,3,0.243,9,35,149,34,7,0,1,6,2,2,2.00
2140,2020-07-08,2020,KT,KIA,Away,27승 28패 0무,승,데스파이네,7,9,0,4,34,9,6,7,0.296,9,37,141,35,9,1,1,9,4,4,4.00
2141,2020-07-08,2020,KIA,KT,Home,27승 25패 0무,패,이민우,4,9,0,1,35,9,4,4,0.271,9,38,163,34,9,1,4,7,7,7,7.00
2142,2020-07-08,2020,삼성,키움,Away,30승 26패 0무,패,원태인,6,9,0,5,34,9,6,6,0.269,8,39,147,32,10,2,7,4,7,7,7.88
2143,2020-07-08,2020,키움,삼성,Home,34승 22패 0무,승,문성현,7,10,0,7,32,10,7,7,0.272,9,39,160,34,9,2,5,4,6,6,6.00
2144,2020-07-08,2020,롯데,한화,Away,25승 28패 0무,승,스트레일리,6,15,0,2,41,15,5,6,0.273,9,35,140,32,6,0,3,10,2,2,2.00
2145,2020-07-08,2020,한화,롯데,Home,14승 41패 0무,패,서폴드,2,6,1,3,32,6,2,2,0.243,9,43,159,41,15,2,2,4,6,6,6.00
2146,2020-07-09,2020,LG,두산,Away,30승 26패 0무,패,윌슨,0,2,1,0,29,2,0,0,0.281,8,38,126,33,12,2,3,3,6,6,6.75
2147,2020-07-09,2020,두산,LG,Home,33승 23패 0무,승,알칸타라,6,12,0,3,33,12,6,6,0.302,9,29,126,29,2,0,0,12,0,0,0.00
2148,2020-07-09,2020,NC,SK,Away,38승 17패 0무,승,최성영,8,13,0,6,40,13,8,8,0.292,9,33,132,29,4,1,4,7,2,2,2.00
2149,2020-07-09,2020,SK,NC,Home,17승 39패 0무,패,핀토,2,4,2,4,29,4,2,2,0.241,9,46,172,40,13,2,6,7,8,8,8.00
2150,2020-07-09,2020,KT,KIA,Away,27승 29패 0무,패,조병욱,4,10,0,7,37,10,3,4,0.296,8,42,155,32,10,2,8,6,10,10,11.25
2151,2020-07-09,2020,KIA,KT,Home,28승 25패 0무,승,가뇽,10,10,1,8,32,10,10,10,0.271,9,44,198,37,10,0,7,9,4,3,3.00
2152,2020-07-09,2020,삼성,키움,Away,30승 27패 0무,패,백정현,2,10,1,1,34,10,2,2,0.270,8,38,140,29,7,0,7,2,4,4,4.50
2153,2020-07-09,2020,키움,삼성,Home,35승 22패 0무,승,요키시,4,7,1,7,29,7,3,4,0.272,9,35,148,34,10,0,1,6,2,2,2.00
2154,2020-07-09,2020,롯데,한화,Away,26승 28패 0무,승,샘슨,5,5,1,3,29,5,5,5,0.272,9,38,155,35,8,0,3,5,3,1,1.00
2155,2020-07-09,2020,한화,롯데,Home,14승 42패 0무,패,김범수,3,8,0,3,35,8,3,3,0.242,9,34,134,29,5,2,3,7,5,5,5.00
2156,2020-07-10,2020,NC,LG,Away,39승 17패 0무,승,루친스키,12,15,0,3,39,15,12,12,0.294,9,35,141,30,5,0,4,5,2,2,2.00
2157,2020-07-10,2020,LG,NC,Home,30승 27패 0무,패,임찬규,2,5,0,4,30,5,2,2,0.279,9,44,163,39,15,1,3,4,12,12,12.00
2158,2020-07-10,2020,두산,롯데,Away,34승 23패 0무,승,플렉센,10,12,0,5,39,12,9,10,0.302,9,35,128,32,7,2,2,6,5,5,5.00
2159,2020-07-10,2020,롯데,두산,Home,26승 29패 0무,패,서준원,5,7,1,2,32,7,5,5,0.271,9,44,199,39,12,2,5,7,10,7,7.00
2160,2020-07-10,2020,삼성,KT,Away,30승 28패 0무,패,허윤동,3,9,1,5,35,9,3,3,0.269,8,38,157,34,13,2,4,8,8,7,7.88
2161,2020-07-10,2020,KT,삼성,Home,28승 29패 0무,승,쿠에바스,8,13,0,4,34,13,8,8,0.297,9,40,173,35,9,0,5,7,3,3,3.00
2162,2020-07-10,2020,키움,KIA,Away,35승 23패 0무,패,최원태,8,14,0,4,43,14,8,8,0.273,10 1/3,51,178,45,15,3,6,4,9,9,7.84
2163,2020-07-10,2020,KIA,키움,Home,29승 25패 0무,승,양현종,9,15,2,6,45,15,9,9,0.273,11,49,181,43,14,2,4,12,8,7,5.73
2164,2020-07-10,2020,SK,한화,Away,17승 40패 0무,패,김주한,5,11,1,5,37,11,5,5,0.242,8,38,158,29,5,1,8,4,6,3,3.38
2165,2020-07-10,2020,한화,SK,Home,15승 42패 0무,승,김민우,6,5,2,8,29,5,6,6,0.241,9,42,150,37,11,0,5,6,5,5,5.00
2166,2020-07-11,2020,NC,LG,Away,39승 17패 1무,무,라이트,6,9,0,5,45,9,6,6,0.292,12,53,201,46,13,2,5,14,6,6,4.50
2167,2020-07-11,2020,LG,NC,Home,30승 27패 1무,무,이민호,6,13,1,5,46,13,6,6,0.280,12,50,183,45,9,2,5,9,6,5,3.75
2168,2020-07-11,2020,두산,롯데,Away,34승 24패 0무,패,유희관,4,8,2,3,36,8,3,4,0.301,8,35,129,33,9,0,2,3,5,4,4.50
2169,2020-07-11,2020,롯데,두산,Home,27승 29패 0무,승,박세웅,5,9,2,2,33,9,5,5,0.271,9,39,154,36,8,1,3,7,4,0,0.00
2170,2020-07-11,2020,삼성,KT,Away,30승 29패 0무,패,최채흥,7,10,0,3,36,10,5,7,0.270,8,40,162,35,13,1,5,5,10,10,11.25
2171,2020-07-11,2020,KT,삼성,Home,29승 29패 0무,승,소형준,10,13,4,5,35,13,9,10,0.298,9,39,119,36,10,1,3,4,7,6,6.00
2172,2020-07-11,2020,키움,KIA,Away,35승 24패 0무,패,이승호,3,11,2,1,37,11,3,3,0.273,8,41,191,35,11,3,6,6,8,8,9.00
2173,2020-07-11,2020,KIA,키움,Home,30승 25패 0무,승,브룩스,8,11,1,6,35,11,8,8,0.274,9,38,135,37,11,1,1,9,3,3,3.00
2174,2020-07-11,2020,SK,한화,Away,18승 40패 0무,승,박종훈,5,8,0,7,31,8,3,5,0.242,9,39,162,30,6,1,9,8,3,3,3.00
2175,2020-07-11,2020,한화,SK,Home,15승 43패 0무,패,김진욱,3,6,2,9,30,6,2,3,0.241,9,41,158,31,8,3,7,6,5,4,4.00
2176,2020-07-13,2020,키움,KIA,Away,35승 25패 0무,패,한현희,3,4,1,0,31,4,3,3,0.271,8,43,200,39,16,3,4,4,13,13,14.63
2177,2020-07-13,2020,KIA,키움,Home,31승 25패 0무,승,임기영,13,16,0,4,39,16,13,13,0.276,9,31,133,31,4,2,0,12,3,3,3.00
2178,2020-07-13,2020,SK,한화,Away,18승 41패 0무,패,문승원,2,3,0,5,31,3,1,2,0.240,8,34,122,31,9,1,3,4,4,4,4.50
2179,2020-07-13,2020,한화,SK,Home,16승 43패 0무,승,장시환,4,9,1,3,31,9,4,4,0.241,9,36,156,31,3,0,5,9,2,1,1.00
2180,2020-07-14,2020,SK,두산,Away,19승 41패 0무,승,이건욱,12,14,0,5,40,14,12,12,0.242,9,39,149,38,12,1,1,6,7,7,7.00
2181,2020-07-14,2020,두산,SK,Home,34승 25패 0무,패,이영하,7,12,2,1,38,12,7,7,0.301,9,46,167,40,14,1,5,5,12,11,11.00
2182,2020-07-14,2020,LG,롯데,Away,30승 28패 1무,패,켈리,0,2,1,1,28,2,0,0,0.277,8,38,126,31,10,0,5,6,5,4,4.50
2183,2020-07-14,2020,롯데,LG,Home,28승 29패 0무,승,스트레일리,5,10,0,5,31,10,4,5,0.272,9,29,113,28,2,0,1,5,0,0,0.00
2184,2020-07-14,2020,KIA,삼성,Away,31승 26패 0무,패,이민우,0,8,0,1,32,8,0,0,0.276,8,35,145,27,9,2,6,4,5,5,5.63
2185,2020-07-14,2020,삼성,KIA,Home,31승 29패 0무,승,뷰캐넌,5,9,0,6,27,9,5,5,0.270,9,33,132,32,8,0,1,5,0,0,0.00
2186,2020-07-14,2020,한화,KT,Away,16승 44패 0무,패,서폴드,2,8,2,2,31,8,2,2,0.242,8,37,147,33,10,2,3,8,7,6,6.75
2187,2020-07-14,2020,KT,한화,Home,30승 29패 0무,승,데스파이네,7,10,0,3,33,10,7,7,0.298,9,33,124,31,8,1,2,6,2,2,2.00
2188,2020-07-14,2020,NC,키움,Away,39승 18패 1무,패,이재학,1,3,0,1,30,3,1,1,0.289,8,36,130,31,10,2,5,4,5,5,5.63
2189,2020-07-14,2020,키움,NC,Home,36승 25패 0무,승,브리검,5,10,1,5,31,10,4,5,0.272,9,32,132,30,3,1,1,8,1,1,1.00
2190,2020-07-15,2020,SK,두산,Away,19승 42패 0무,패,핀토,2,10,1,1,35,10,2,2,0.243,8,40,158,36,14,1,3,2,7,7,7.88
2191,2020-07-15,2020,두산,SK,Home,35승 25패 0무,승,알칸타라,7,14,0,3,36,14,7,7,0.302,9,37,155,35,10,0,1,10,2,2,2.00
2192,2020-07-15,2020,LG,롯데,Away,31승 28패 1무,승,윌슨,9,14,0,3,40,14,9,9,0.278,9,39,139,37,12,3,2,7,3,3,3.00
2193,2020-07-15,2020,롯데,LG,Home,28승 30패 0무,패,샘슨,3,12,0,2,37,12,3,3,0.273,9,44,157,40,14,1,3,8,9,9,9.00
2194,2020-07-15,2020,KIA,삼성,Away,32승 26패 0무,승,가뇽,5,10,0,3,35,10,4,5,0.276,9,34,145,30,6,1,3,13,2,2,2.00
2195,2020-07-15,2020,삼성,KIA,Home,31승 30패 0무,패,백정현,2,6,1,3,30,6,2,2,0.269,9,40,171,35,10,1,3,6,5,4,4.00
2196,2020-07-15,2020,한화,KT,Away,17승 44패 0무,승,김범수,7,11,0,5,38,11,6,7,0.242,9,41,178,36,10,0,4,15,3,3,3.00
2197,2020-07-15,2020,KT,한화,Home,30승 30패 0무,패,김민수,3,10,2,4,36,10,3,3,0.298,9,43,159,38,11,0,5,7,7,7,7.00
2198,2020-07-15,2020,NC,키움,Away,39승 19패 1무,패,최성영,4,11,0,3,34,11,4,4,0.289,8,39,169,32,10,1,7,7,7,7,7.88
2199,2020-07-15,2020,키움,NC,Home,37승 25패 0무,승,요키시,7,10,0,7,32,10,7,7,0.273,9,37,127,34,11,1,3,3,4,4,4.00
2200,2020-07-16,2020,SK,두산,Away,19승 43패 0무,패,백승건,2,7,1,3,34,7,2,2,0.242,8,35,141,32,10,0,2,6,4,4,4.50
2201,2020-07-16,2020,두산,SK,Home,36승 25패 0무,승,플렉센,4,10,2,2,32,10,4,4,0.303,9,37,130,34,7,1,3,6,2,1,1.00
2202,2020-07-16,2020,LG,롯데,Away,31승 29패 1무,패,정찬헌,10,16,2,6,38,16,10,10,0.281,8,42,142,40,15,2,2,7,15,8,9.00
2203,2020-07-16,2020,롯데,LG,Home,29승 30패 0무,승,장원삼,15,15,0,2,40,15,15,15,0.275,9,45,183,38,16,1,6,4,10,10,10.00
2204,2020-07-16,2020,KIA,삼성,Away,32승 27패 0무,패,양현종,7,8,1,7,32,8,7,7,0.276,8 2/3,44,170,38,14,2,5,5,8,8,8.31
2205,2020-07-16,2020,삼성,KIA,Home,32승 30패 0무,승,허윤동,8,14,0,5,38,14,8,8,0.271,9,40,163,32,8,1,7,8,7,7,7.00
2206,2020-07-16,2020,한화,KT,Away,17승 45패 0무,패,김민우,1,6,0,0,32,6,1,1,0.242,8,34,130,29,7,1,4,5,4,4,4.50
2207,2020-07-16,2020,KT,한화,Home,31승 30패 0무,승,쿠에바스,4,7,0,4,29,7,4,4,0.297,9,32,122,32,6,0,0,8,1,1,1.00
2208,2020-07-16,2020,NC,키움,Away,40승 19패 1무,승,루친스키,9,14,0,6,40,14,9,9,0.291,9,36,136,35,7,0,1,9,1,1,1.00
2209,2020-07-16,2020,키움,NC,Home,37승 26패 0무,패,문성현,1,7,0,1,35,7,1,1,0.271,9,46,188,40,14,1,6,10,9,9,9.00
2210,2020-07-17,2020,한화,LG,Away,17승 46패 0무,패,김진욱,0,3,1,3,29,3,0,0,0.240,8,40,165,32,10,3,8,10,8,8,9.00
2211,2020-07-17,2020,LG,한화,Home,32승 29패 1무,승,임찬규,8,10,0,8,32,10,8,8,0.281,9,32,145,29,3,0,3,9,0,0,0.00
2212,2020-07-17,2020,키움,SK,Away,37승 27패 0무,패,이승호,9,13,1,9,38,13,8,9,0.273,8,43,165,35,13,2,7,7,12,11,12.38
2213,2020-07-17,2020,SK,키움,Home,20승 43패 0무,승,김주한,12,13,0,7,35,13,11,12,0.245,9,47,204,38,13,2,9,10,9,9,9.00
2214,2020-07-17,2020,롯데,삼성,Away,29승 31패 0무,패,서준원,10,13,0,3,38,13,10,10,0.276,8,47,193,39,17,2,6,5,15,15,16.88
2215,2020-07-17,2020,삼성,롯데,Home,33승 30패 0무,승,최채흥,15,17,1,6,39,17,15,15,0.274,9,42,165,38,13,1,3,5,10,7,7.00
2216,2020-07-17,2020,KT,NC,Away,31승 30패 1무,무,소형준,3,9,0,3,44,9,3,3,0.295,12,47,201,41,8,0,5,10,3,3,2.25
2217,2020-07-17,2020,NC,KT,Home,40승 19패 2무,무,라이트,3,8,0,5,41,8,3,3,0.289,12,47,199,44,9,0,3,9,3,3,2.25
2218,2020-07-17,2020,두산,KIA,Away,36승 26패 0무,패,유희관,2,7,1,2,31,7,2,2,0.301,8,36,141,30,9,1,4,5,4,3,3.38
2219,2020-07-17,2020,KIA,두산,Home,33승 27패 0무,승,브룩스,4,9,0,4,30,9,3,4,0.276,9,33,119,31,7,0,2,2,2,2,2.00
2220,2020-07-18,2020,한화,LG,Away,17승 47패 0무,패,장시환,1,8,1,5,32,8,1,1,0.240,8,32,130,27,5,1,4,8,3,2,2.25
2221,2020-07-18,2020,LG,한화,Home,33승 29패 1무,승,차우찬,3,5,1,4,27,5,2,3,0.280,9,37,149,32,8,0,5,2,1,1,1.00
2222,2020-07-18,2020,키움,SK,Away,38승 27패 0무,승,한현희,4,7,0,4,32,7,4,4,0.272,9,34,141,32,5,1,2,8,1,1,1.00
2223,2020-07-18,2020,SK,키움,Home,20승 44패 0무,패,박종훈,1,5,0,2,32,5,1,1,0.243,9,36,139,32,7,2,4,6,4,4,4.00
2224,2020-07-18,2020,롯데,삼성,Away,29승 32패 0무,패,박세웅,2,7,2,5,32,7,2,2,0.275,8,40,166,33,11,2,5,5,5,5,5.63
2225,2020-07-18,2020,삼성,롯데,Home,34승 30패 0무,승,라이블리,5,11,1,5,33,11,5,5,0.275,9,37,143,32,7,0,5,4,2,2,2.00
2226,2020-07-18,2020,KT,NC,Away,31승 31패 1무,패,조병욱,1,3,0,2,29,3,1,1,0.293,8,40,165,33,11,1,7,3,6,6,6.75
2227,2020-07-18,2020,NC,KT,Home,41승 19패 2무,승,구창모,6,11,2,7,33,11,6,6,0.289,9,31,110,29,3,1,2,10,1,1,1.00
2228,2020-07-18,2020,두산,KIA,Away,37승 26패 0무,승,최원준,6,12,0,8,32,12,6,6,0.302,9,38,158,33,9,0,5,7,0,0,0.00
2229,2020-07-18,2020,KIA,두산,Home,33승 28패 0무,패,김기훈,0,9,1,5,33,9,0,0,0.276,9,44,173,32,12,0,8,1,6,6,6.00
2230,2020-07-19,2020,한화,LG,Away,17승 48패 0무,패,서폴드,2,8,1,2,34,8,2,2,0.240,8,34,115,32,7,1,2,4,6,5,5.63
2231,2020-07-19,2020,LG,한화,Home,34승 29패 1무,승,켈리,6,7,1,2,32,7,5,6,0.279,9,37,129,34,8,0,2,14,2,2,2.00
2232,2020-07-19,2020,키움,SK,Away,38승 28패 0무,패,브리검,3,7,0,4,33,7,3,3,0.271,8,37,173,30,6,0,7,10,4,4,4.50
2233,2020-07-19,2020,SK,키움,Home,21승 44패 0무,승,문승원,4,6,0,7,30,6,3,4,0.243,9,37,134,33,7,1,4,4,3,3,3.00
2234,2020-07-19,2020,롯데,삼성,Away,30승 32패 0무,승,스트레일리,2,6,0,1,29,6,2,2,0.274,9,34,155,31,7,1,3,9,1,1,1.00
2235,2020-07-19,2020,삼성,롯데,Home,34승 31패 0무,패,뷰캐넌,1,7,0,3,31,7,1,1,0.274,9,31,130,29,6,1,1,7,2,2,2.00
2236,2020-07-19,2020,KT,NC,Away,31승 32패 1무,패,데스파이네,2,5,0,1,32,5,2,2,0.291,8,40,166,36,12,1,4,8,8,8,9.00
2237,2020-07-19,2020,NC,KT,Home,42승 19패 2무,승,이재학,8,12,0,4,36,12,8,8,0.290,9,33,144,32,5,1,1,9,2,2,2.00
2238,2020-07-19,2020,두산,KIA,Away,38승 26패 0무,승,이영하,8,11,0,4,37,11,8,8,0.302,9,38,177,32,8,0,6,5,4,4,4.00
2239,2020-07-19,2020,KIA,두산,Home,33승 29패 0무,패,이민우,4,8,0,6,32,8,4,4,0.276,9,41,137,37,11,1,4,4,8,8,8.00
2240,2020-07-21,2020,키움,두산,Away,38승 29패 0무,패,요키시,1,9,0,1,35,9,1,1,0.271,8,32,121,31,7,1,1,6,6,6,6.75
2241,2020-07-21,2020,두산,키움,Home,39승 26패 0무,승,알칸타라,6,7,0,1,31,7,6,6,0.301,9,36,143,35,9,0,1,9,1,1,1.00
2242,2020-07-21,2020,롯데,SK,Away,30승 33패 0무,패,샘슨,7,10,0,5,35,10,7,7,0.274,8 1/3,40,166,34,13,3,4,6,8,8,8.64
2243,2020-07-21,2020,SK,롯데,Home,22승 44패 0무,승,핀토,8,13,0,4,34,13,8,8,0.245,9,40,161,35,10,1,5,4,7,7,7.00
2244,2020-07-21,2020,삼성,NC,Away,34승 32패 0무,패,백정현,5,9,0,4,36,9,5,5,0.274,9 1/3,42,162,38,13,3,3,7,6,6,5.79
2245,2020-07-21,2020,NC,삼성,Home,43승 19패 2무,승,최성영,6,13,0,3,38,13,6,6,0.291,10,41,182,36,9,1,4,7,5,5,4.50
2246,2020-07-21,2020,LG,KT,Away,34승 30패 1무,패,윌슨,9,13,0,6,38,13,9,9,0.280,8,39,150,34,12,3,4,7,10,10,11.25
2247,2020-07-21,2020,KT,LG,Home,32승 32패 1무,승,배제성,10,12,1,4,34,12,10,10,0.292,9,44,168,38,13,2,6,7,9,9,9.00
2248,2020-07-21,2020,KIA,한화,Away,34승 29패 0무,승,가뇽,10,16,0,9,41,16,9,10,0.278,9,32,133,29,3,1,3,7,2,2,2.00
2249,2020-07-21,2020,한화,KIA,Home,17승 49패 0무,패,김범수,2,3,3,3,29,3,2,2,0.238,9,50,222,41,16,2,9,8,10,9,9.00
2250,2020-07-22,2020,KIA,한화,Away,35승 29패 0무,승,양현종,2,5,0,4,30,5,2,2,0.276,9,35,153,29,4,0,5,14,1,1,1.00
2251,2020-07-22,2020,한화,KIA,Home,17승 50패 0무,패,김민우,1,4,1,5,29,4,1,1,0.237,9,37,148,30,5,0,4,10,2,2,2.00
2252,2020-07-24,2020,LG,두산,Away,35승 30패 1무,승,차우찬,8,15,0,6,40,15,8,8,0.282,9,35,134,31,8,0,4,4,1,1,1.00
2253,2020-07-24,2020,두산,LG,Home,39승 27패 0무,패,유희관,1,8,1,4,31,8,1,1,0.301,9,46,170,40,15,2,6,3,8,8,8.00
2254,2020-07-24,2020,NC,KT,Away,44승 19패 2무,승,루친스키,3,7,2,3,32,7,3,3,0.290,9,39,154,33,6,1,6,10,2,1,1.00
2255,2020-07-24,2020,KT,NC,Home,32승 33패 1무,패,쿠에바스,2,6,0,6,33,6,1,2,0.290,9,37,152,32,7,1,3,11,3,3,3.00
2256,2020-07-24,2020,롯데,키움,Away,31승 33패 0무,승,박세웅,4,9,0,6,33,9,3,4,0.274,9,34,142,31,6,1,2,12,2,2,2.00
2257,2020-07-24,2020,키움,롯데,Home,38승 30패 0무,패,최원태,2,6,0,2,31,6,2,2,0.270,9,40,176,33,9,0,6,8,4,4,4.00
2258,2020-07-24,2020,SK,한화,Away,23승 44패 0무,승,박종훈,7,8,0,5,34,8,7,7,0.245,9,36,163,29,5,0,7,11,4,4,4.00
2259,2020-07-24,2020,한화,SK,Home,17승 51패 0무,패,장시환,4,5,0,7,29,5,3,4,0.236,9,40,165,34,8,3,5,13,7,7,7.00
2260,2020-07-25,2020,LG,두산,Away,35승 31패 1무,패,켈리,3,10,0,1,35,10,2,3,0.282,8,34,149,31,10,1,2,6,7,7,7.88
2261,2020-07-25,2020,두산,LG,Home,40승 27패 0무,승,최원준,7,10,1,2,31,10,7,7,0.301,9,36,137,35,10,0,1,8,3,3,3.00
2262,2020-07-25,2020,NC,KT,Away,44승 20패 2무,패,라이트,2,6,0,4,31,6,2,2,0.289,8,33,141,29,8,1,4,9,6,6,6.75
2263,2020-07-25,2020,KT,NC,Home,33승 33패 1무,승,데스파이네,6,8,0,4,29,8,6,6,0.290,9,36,150,31,6,0,4,3,2,2,2.00
2264,2020-07-25,2020,삼성,KIA,Away,34승 33패 0무,패,라이블리,2,7,0,6,32,7,2,2,0.273,8,37,164,31,11,0,3,9,8,8,9.00
2265,2020-07-25,2020,KIA,삼성,Home,36승 29패 0무,승,브룩스,8,11,0,3,31,11,8,8,0.277,9,38,173,32,7,0,6,10,2,2,2.00
2266,2020-07-25,2020,롯데,키움,Away,32승 33패 0무,승,스트레일리,6,9,0,5,35,9,6,6,0.274,9,36,145,27,3,0,7,8,3,3,3.00
2267,2020-07-25,2020,키움,롯데,Home,38승 31패 0무,패,한현희,3,3,1,7,27,3,3,3,0.268,9,40,132,35,9,0,5,11,6,6,6.00
2268,2020-07-26,2020,LG,두산,Away,36승 31패 1무,승,이민호,4,7,0,2,33,7,4,4,0.281,9,40,163,32,8,1,7,5,3,3,3.00
2269,2020-07-26,2020,두산,LG,Home,40승 28패 0무,패,이영하,3,8,2,7,32,8,3,3,0.300,9,36,139,33,7,0,2,8,4,2,2.00
2270,2020-07-26,2020,NC,KT,Away,44승 21패 2무,패,구창모,4,7,3,1,32,7,4,4,0.288,8,36,138,34,8,3,2,8,5,3,3.38
2271,2020-07-26,2020,KT,NC,Home,34승 33패 1무,승,김민수,5,8,0,2,34,8,5,5,0.289,9,34,123,32,7,2,1,7,4,4,4.00
2272,2020-07-26,2020,삼성,KIA,Away,34승 34패 0무,패,뷰캐넌,5,12,1,4,36,12,5,5,0.274,8,41,170,37,12,0,4,5,8,6,6.75
2273,2020-07-26,2020,KIA,삼성,Home,37승 29패 0무,승,임기영,8,12,0,4,37,12,6,8,0.278,9,43,157,36,12,1,4,4,5,5,5.00
2274,2020-07-26,2020,롯데,키움,Away,32승 34패 0무,패,서준원,1,8,0,3,34,8,1,1,0.274,8,40,150,35,13,0,5,5,8,8,9.00
2275,2020-07-26,2020,키움,롯데,Home,39승 31패 0무,승,김재웅,8,13,1,5,35,13,8,8,0.269,9,37,133,34,8,0,3,4,1,0,0.00
2276,2020-07-26,2020,SK,한화,Away,24승 44패 0무,승,문승원,7,10,0,7,35,10,7,7,0.245,9,38,174,34,8,1,4,8,4,4,4.00
2277,2020-07-26,2020,한화,SK,Home,17승 52패 0무,패,서폴드,4,8,0,4,34,8,4,4,0.236,9,42,180,35,10,0,7,5,7,7,7.00
2278,2020-07-27,2020,SK,한화,Away,24승 44패 1무,무,이건욱,5,10,1,4,32,10,5,5,0.246,9,35,156,29,5,0,5,5,5,5,5.00
2279,2020-07-27,2020,한화,SK,Home,17승 52패 1무,무,채드벨,5,5,0,5,29,5,5,5,0.235,9,37,138,32,10,1,4,5,5,5,5.00
2280,2020-07-28,2020,키움,두산,Away,40승 31패 0무,승,요키시,6,8,0,7,34,8,5,6,0.269,9,38,130,36,9,1,2,4,2,2,2.00
2281,2020-07-28,2020,두산,키움,Home,40승 29패 0무,패,알칸타라,2,9,1,2,36,9,2,2,0.300,9,43,166,34,8,1,7,6,6,5,5.00
2282,2020-07-28,2020,LG,SK,Away,37승 31패 1무,승,윌슨,24,23,0,9,49,23,23,24,0.285,9,41,166,34,8,2,7,10,7,7,7.00
2283,2020-07-28,2020,SK,LG,Home,24승 45패 1무,패,핀토,7,8,0,7,34,8,7,7,0.246,9,58,221,49,23,6,9,6,24,24,24.00
2284,2020-07-28,2020,NC,롯데,Away,44승 22패 2무,패,이재학,9,17,0,4,42,17,8,9,0.290,8 2/3,46,168,36,14,2,8,6,11,11,11.42
2285,2020-07-28,2020,롯데,NC,Home,33승 34패 0무,승,노경은,11,14,1,8,36,14,11,11,0.275,9,46,185,42,17,2,4,7,9,8,8.00
2286,2020-07-29,2020,LG,SK,Away,38승 31패 1무,승,정찬헌,11,13,0,9,36,13,11,11,0.286,9,44,146,40,14,4,4,5,6,6,6.00
2287,2020-07-29,2020,SK,LG,Home,24승 46패 1무,패,백승건,6,14,1,4,40,14,6,6,0.248,9,45,179,36,13,3,9,7,11,11,11.00
2288,2020-07-29,2020,한화,삼성,Away,18승 52패 1무,승,김범수,12,18,0,4,44,18,8,12,0.238,9,44,195,34,9,2,10,7,7,7,7.00
